"iPhone 6 - AT&T, 16GB","iPhone 6 - AT&T, 16GB, Silver"
"iPhone 6 - AT&T, 16GB","iPhone 6 - AT&T, 16GB, Gold"
"iPhone 6 - AT&T, 16GB","iPhone 6 - AT&T, 16GB, Space Gray"
"iPhone 6 - AT&T, 16GB","iPhone 6 Plus - AT&T, 16GB, Silver"
"iPhone 6 - AT&T, 16GB","iPhone 6 Plus - AT&T, 16GB, Gold"
"iPhone 6 - AT&T, 16GB","iPhone 6 Plus - AT&T, 16GB, Space Gray"
"iPhone 6 - Unlocked, 64GB","iPhone 6 - Unlocked, 64GB, Silver"
"iPhone 6 - Unlocked, 64GB","iPhone 6 - Unlocked, 64GB, Gold"
"iPhone 6 - Unlocked, 64GB","iPhone 6 - Unlocked, 64GB, Space Gray"
"iPhone 6 - Unlocked, 64GB","iPhone 6 Plus - Unlocked, 64GB, Silver"
"iPhone 6 - Unlocked, 64GB","iPhone 6 Plus - Unlocked, 64GB, Gold"
"iPhone 6 - Unlocked, 64GB","iPhone 6 Plus - Unlocked, 64GB, Space Gray"
"iPhone 6 - Unlocked, 16GB","iPhone 6 - Unlocked, 16GB, Silver"
"iPhone 6 - Unlocked, 16GB","iPhone 6 - Unlocked, 16GB, Gold"
"iPhone 6 - Unlocked, 16GB","iPhone 6 - Unlocked, 16GB, Space Gray"
"iPhone 6 - Unlocked, 16GB","iPhone 6 Plus - Unlocked, 16GB, Silver"
"iPhone 6 - Unlocked, 16GB","iPhone 6 Plus - Unlocked, 16GB, Gold"
"iPhone 6 - Unlocked, 16GB","iPhone 6 Plus - Unlocked, 16GB, Space Gray"
"iPhone 6 - Sprint, 64GB","iPhone 6 - Sprint, 64GB, Silver"
"iPhone 6 - Sprint, 64GB","iPhone 6 - Sprint, 64GB, Gold"
"iPhone 6 - Sprint, 64GB","iPhone 6 - Sprint, 64GB, Space Gray"
"iPhone 6 - Sprint, 64GB","iPhone 6 Plus - Sprint, 64GB, Silver"
"iPhone 6 - Sprint, 64GB","iPhone 6 Plus - Sprint, 64GB, Gold"
"iPhone 6 - Sprint, 64GB","iPhone 6 Plus - Sprint, 64GB, Space Gray"
"iPhone 6 - Sprint, 16GB","iPhone 6 - Sprint, 16GB, Silver"
"iPhone 6 - Sprint, 16GB","iPhone 6 - Sprint, 16GB, Gold"
"iPhone 6 - Sprint, 16GB","iPhone 6 - Sprint, 16GB, Space Gray"
"iPhone 6 - Sprint, 16GB","iPhone 6 Plus - Sprint, 16GB, Silver"
"iPhone 6 - Sprint, 16GB","iPhone 6 Plus - Sprint, 16GB, Gold"
"iPhone 6 - Sprint, 16GB","iPhone 6 Plus - Sprint, 16GB, Space Gray"
"iPhone 6 - T-Mobile, 64GB","iPhone 6 - T-Mobile, 64GB, Silver"
"iPhone 6 - T-Mobile, 64GB","iPhone 6 - T-Mobile, 64GB, Gold"
"iPhone 6 - T-Mobile, 64GB","iPhone 6 - T-Mobile, 64GB, Space Gray"
"iPhone 6 - T-Mobile, 64GB","iPhone 6 Plus - T-Mobile, 64GB, Silver"
